time,open,high,low,close,tick_volume,spread,real_volume
2025-03-12 17:15:00,1.2980800000000001,1.29827,1.29743,1.29767,1448,1,0
2025-03-12 17:30:00,1.29767,1.29809,1.29748,1.29756,1369,1,0
2025-03-12 17:45:00,1.29758,1.29779,1.2972299999999999,1.29729,1088,1,0
2025-03-12 18:00:00,1.29729,1.29762,1.29687,1.2975400000000001,1269,1,0
2025-03-12 18:15:00,1.29755,1.29788,1.29737,1.29788,1066,1,0
2025-03-12 18:30:00,1.29787,1.29806,1.29701,1.29705,1191,1,0
2025-03-12 18:45:00,1.29704,1.29718,1.29657,1.29672,1122,1,0
2025-03-12 19:00:00,1.29672,1.2973,1.29658,1.29726,994,1,0
2025-03-12 19:15:00,1.29727,1.29729,1.29664,1.29694,1073,1,0
2025-03-12 19:30:00,1.29695,1.29711,1.29644,1.29663,1163,1,0
2025-03-12 19:45:00,1.29663,1.29677,1.29641,1.29676,1138,1,0
2025-03-12 20:00:00,1.29676,1.29714,1.29631,1.2969300000000001,1156,1,0
2025-03-12 20:15:00,1.2969300000000001,1.29718,1.29669,1.29701,1190,1,0
2025-03-12 20:30:00,1.29701,1.29715,1.29648,1.29683,1007,1,0
2025-03-12 20:45:00,1.29683,1.29726,1.29664,1.29673,999,1,0
2025-03-12 21:00:00,1.29673,1.29705,1.2967,1.29675,529,1,0
2025-03-12 21:15:00,1.29675,1.29706,1.29667,1.29696,424,1,0
2025-03-12 21:30:00,1.29696,1.29696,1.2962500000000001,1.29627,474,1,0
2025-03-12 21:45:00,1.29627,1.29644,1.29603,1.29637,543,1,0
2025-03-12 22:00:00,1.29616,1.29658,1.29608,1.29647,55,29,0
2025-03-12 22:15:00,1.29646,1.29663,1.29632,1.29637,42,18,0
2025-03-12 22:30:00,1.29637,1.2967,1.2962099999999999,1.29643,197,9,0
2025-03-12 22:45:00,1.29644,1.29648,1.29615,1.29631,191,12,0
2025-03-12 23:00:00,1.29642,1.29671,1.29635,1.29653,279,1,0
2025-03-12 23:15:00,1.29653,1.29665,1.29651,1.2965900000000001,281,1,0
2025-03-12 23:30:00,1.2966,1.29674,1.29653,1.29661,283,1,0
2025-03-12 23:45:00,1.29661,1.29669,1.29643,1.2966,136,1,0
2025-03-13 00:00:00,1.29658,1.29676,1.29641,1.29641,382,2,0
2025-03-13 00:15:00,1.29641,1.29648,1.29612,1.2962099999999999,357,3,0
2025-03-13 00:30:00,1.29622,1.29638,1.2962099999999999,1.29626,319,3,0
2025-03-13 00:45:00,1.29626,1.29649,1.29615,1.29644,377,1,0
2025-03-13 01:00:00,1.29645,1.29658,1.29631,1.29638,585,1,0
2025-03-13 01:15:00,1.29636,1.29665,1.2962500000000001,1.29635,458,1,0
